id,country,iso,admin_level_name,pcode,region,category,measure,targeted_pop_group,comments,non_compliance,date_implemented,source,source_type,link,entry_date,alternative_source
4119,Angola,AGO,Luanda province,,Africa,Public health measures,Strengthening the public health system,t,"The province of Luanda has 50 tanker trucks to distribute drinking water to the most needy people, under the contingency plan for the prevention of COVID-19 in the country.",Not applicable,2020-04-02,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/sociedade/2020/3/14/tanker-trucks-for-drinking-water-supply-Luanda,78b2ae21-7e46-4406-a3a3-c10a50f699c4.html",2020-04-07,
4120,Angola,AGO,,,Africa,Public health measures,General recommendations,t,ERCA encourages media outlets to maintain professionalism,Not applicable,2020-04-02,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/saude/2020/3/14/COVID-ERCA-encourages-media-outlets-maintain-professionalism,b3bd1588-c84f-4db6-ab6a-6fee04f211b4.html",2020-04-07,
4121,Angola,AGO,,,Africa,Social distancing,Schools closure,t,Angolan public television broadcasts school lessons,Not applicable,2020-04-01,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/institucional/2020/3/14/Angolan-public-television-broadcasts-school-lessons,045ed0b8-1112-4ba5-98ea-d24c14371533.html",2020-04-07,
4122,Angola,AGO,northern Zaire province,,Africa,Public health measures,Strengthening the public health system,t,Zaire reinforces water supply to population in remote zones,Not applicable,2020-04-02,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/saude/2020/3/14/Covid-Zaire-reinforces-water-supply-population-remote-zones,406cd22b-6432-40ea-abe3-f322e0387bb1.html",2020-04-07,
4123,Angola,AGO,,,Africa,Social distancing,Changes in prison-related policies,t,Cacanda prison creates isolation rooms. the institution has already restricted all visits and meals from the inmates' relatives as preventive measures,Not applicable,2020-04-02,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/sociedade/2020/3/14/Covid-Cacanda-prison-creates-isolation-rooms,8d9bbe92-7032-4ed5-a678-7610c479867c.html",2020-04-07,
4124,Angola,AGO,Luanda,,Africa,Public health measures,Strengthening the public health system,t,National Insurance Company (ENSA-E.P) has made available three properties located in Luanda to support measures aimed at preventing COVID-19 pandemic in the country.,Not applicable,2020-04-03,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/saude/2020/3/14/COVID-ENSA-provides-facilities-financial-support,fa60b385-5200-44af-acf0-310b321e0e30.html",2020-04-07,
4125,Angola,AGO,Luanda,,Africa,Public health measures,Strengthening the public health system,t,"Cleaning and sanitation firms step up efforts. They are Sambiente Lda, Recoflix, Elisal, Vista West, whose operation actions are expected to cover almost everywhere in the country's capital.",Not applicable,2020-04-03,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/sociedade/2020/3/14/COVID-Cleaning-and-sanitation-firms-step-efforts,b25f5965-a483-4a38-b21d-3e1637aa323e.html",2020-04-07,
4126,Angola,AGO,,,Africa,Public health measures,Strengthening the public health system,f,Government purchases 280 ventilators,Not applicable,2020-04-03,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/saude/2020/3/14/COVID-Government-purchases-280-ventilators,e31dbcea-1314-460d-9e02-d249504a5e8e.html",2020-04-07,
4127,Angola,AGO,,,Africa,Public health measures,Awareness campaigns,f,Opposition UNITA reaffirms institutional support for authorities,Not applicable,2020-04-03,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/sociedade/2020/3/14/Covid-Opposition-UNITA-reaffirms-institutional-support-for-authorities,8cf3e4d7-80c4-49b6-9c2b-e9214a3976da.html",2020-04-07,
4128,Angola,AGO,,,Africa,Social distancing,Limit public gatherings,t,Prosecutor orders release of detainees in pre-trial detention,Not applicable,2020-04-04,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/saude/2020/3/14/COVID-Prosecutor-orders-release-detainees-pre-trial-detention,2593d6d4-9190-4d06-95a5-cb309b63d558.html",2020-04-07,
4129,Angola,AGO,,,Africa,Social distancing,Limit public gatherings,t,35 markets closed countrywide,Not applicable,2020-04-05,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/saude/2020/3/14/COVID-markets-closed-countrywide,99068242-cec8-468f-bda7-f7a7617cb510.html",2020-04-07,"http://www.angop.ao/angola/en_us/noticias/saude/2020/3/14/COVID-Quissala-market-disinfected-after-closure,47ce6778-b21f-40e2-acb8-6be064951eb6.html"
4130,Angola,AGO,,,Africa,Governance and socio-economic measures,Emergency administrative structures activated or established,t,"Angola has spent so far 4.5 billion Kwanzas (equivalent to USD 9 million) on expenses related to the prevention and fighting against Covid-19, said Inter-ministerial Commission.",Not applicable,2020-04-06,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/saude/2020/3/15/Covid-Over-AKz-bln-spent-fighting-coronavirus,3d041ffc-b42a-4443-92d5-23380841d8fc.html",2020-04-07,
4131,Angola,AGO,,,Africa,Governance and socio-economic measures,Economic measures,t,"Angola's National Bank (BNA) updated the legislation on the granting of subsidised credit to the real economy, by directing commercial banks to increase the minimum amount that must be granted by the end of 2020, that is, 2% of their net assets to 2.5%, to accelerate the diversification of domestic production.",Not applicable,2020-04-06,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/economia/2020/3/15/BNA-recommends-banks-increase-credit-economy,bbbfbcd0-cbaa-4643-98e8-aa8b324bf8a3.html",2020-04-07,
4144,Angola,AGO,,,Africa,Social distancing,Limit public gatherings,t,"National Statistics Institute (INE) suspended all data collection actions for households, companies and facilities, due to coronavirus pandemic.",Not applicable,2020-04-06,ANGOP,Media,"http://www.angop.ao/angola/en_us/noticias/economia/2020/3/15/National-Statistics-Institutes-suspends-operations,ca7ae6a9-16dd-4104-9255-6d20100b389c.html",2020-04-07,
9,Antigua and Barbuda,ATG,,,Americas,Public health measures,Awareness campaigns,f,Sanitation and hygiene recommendations,,2020-03-13,Prime Minister's Statement,Government,https://ab.gov.ag/media_page.php?page=227,2020-03-14,
228,Antigua and Barbuda,ATG,,,Americas,Movement restrictions,Visa restrictions,t,"Passengers and airline crew who have been in China, Iran, Italy, Japan, Korea, or Singapore in the past 28 days are not allowed to enter Antigua and Barbuda. Nationals and resident diplomats of Antigua and Barbuda who have been in China, Iran, Italy, Japan, Korea, or Singapore in the past 28 days are allowed entry. Airlines must provide their advance passenger information before departure.",Not applicable,,US Embassy,Government,https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/,2020-03-15,
848,Antigua and Barbuda,ATG,,,Americas,Social distancing,Limit public gatherings,f,30 day ban on all parties and similar social events as a pre-emptive measure to prevent the contracting and spread of the coronavirus / covid-19.,Not available,2020-03-16,Tourism Authority,Government,https://visitantiguabarbuda.com/contact-us/,2020-03-20,
981,Antigua and Barbuda,ATG,,,Americas,Social distancing,Limit public gatherings,t,Measures implemented at water payment centers: Senior citizens given priority in customer queues; controlled lines at payment centers enforced; use of sanitation station required on entry to office; designated waiting area to facilitate social distancing,,2020-03-16,Public Works Authority,Government,https://ab.gov.ag/pdf/APUA_COVID-19.pdf,2020-03-20,
982,Antigua and Barbuda,ATG,,,Americas,Public health measures,Awareness campaigns,t,"Members of the Antigua and Barbuda Hotels and Tourist Association met with officials from the Ministry of Health, the Antigua Workers Unions and the Ministry of Tourism to educate about COVID 19 action plan",,2020-03-03,"Press Release, Antigua & Barbuda Government",Government,https://ab.gov.ag/media_page.php?page=225,2020-03-20,
1000,Antigua and Barbuda,ATG,,,Americas,Social distancing,Schools closure,f,All educational institutions closed until 27 March 2020 with possibility of extension,,2020-03-15,"Ministry of education, Science, and Technology",Government,https://ab.gov.ag/pdf/MoEST_COVID-19_Closures.pdf,2020-03-20,
1013,Antigua and Barbuda,ATG,,,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,f,Antigua Public Utilities Authority (APUA) created an internal taskforce to recommend systematic business continuity plans that can be implemented,,2020-03-16,Antigua & Barbuda Government,Government,https://ab.gov.ag/pdf/APUA_COVID-19.pdf,2020-03-20,
1014,Antigua and Barbuda,ATG,,,Americas,Governance and socio-economic measures,Economic measures,t,"Calls made to COVID Hotline 463-6843 will not incur charges from inet home, mobile and",,2020-03-16,Antigua & Barbuda Government,Government,https://ab.gov.ag/pdf/APUA_COVID-19.pdf,2020-03-20,
24,Argentina,ARG,,,Americas,Movement restrictions,International flights suspension,f,Flights from countries with COVID transmissions.,Not applicable,2020-03-12,Ministry of Foreign Affairs - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/argentine/#,2020-03-14,
25,Argentina,ARG,,,Americas,Movement restrictions,Visa restrictions,f,For long term,Not applicable,2020-03-11,Ministry of Foreign Affairs - Francce,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/argentine/#,2020-03-14,https://www.boletinoficial.gob.ar/detalleAviso/primera/226653/20200312
26,Argentina,ARG,,,Americas,Public health measures,Introduction of quarantine policies,t,"From Europe, UK, USA, South Korea, Japan, China and Iran, for 14 days",Not applicable,2020-03-12,Ministry of Foreign Affairs - Francce,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/argentine/#,2020-03-14,
847,Argentina,ARG,,,Americas,Social distancing,Limit public gatherings,f,Restrict public gathering for sport events and closes cultural spaces,,2020-03-12,Ministry of Health,Government,https://www.argentina.gob.ar/coronavirus/medidas-gobierno,2020-03-20,
849,Argentina,ARG,,,Americas,Movement restrictions,Visa restrictions,t,"For non-residents and travellers from the Schengen Area, UK, US, Iran, China, Japan and South Corea",Refusal to enter the country,2020-03-15,Ministry of Foreign Affairs - France,Government,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/argentine/,2020-03-20,
868,Argentina,ARG,,,Americas,Movement restrictions,Domestic travel restrictions,f,"Restriction on intercity domestic buses, trains, and flights through Wednesday, March 25",Not applicable,2020-03-19,Ministry of Foreign Affairs - US,Government,https://ar.usembassy.gov/covid-19/,2020-03-20,
869,Argentina,ARG,Buenos Aires,,Americas,Social distancing,Limit public gatherings,f,Forbidding standing room passengers in public transports,Not applicable,2020-03-19,Ministry of Foreign Affairs - US,Government,https://ar.usembassy.gov/covid-19/,2020-03-20,
873,Argentina,ARG,,,Americas,Social distancing,Public services closure,f,All relevant public services transfered online.,,2020-03-16,Ministry of Health — Argentina,Government,https://www.argentina.gob.ar/coronavirus/medidas-gobierno,2020-03-20,
875,Argentina,ARG,,,Americas,Governance and socio-economic measures,Economic measures,f,Social protection plan to ensure alimentation and health for all,Not applicable,2020-03-16,Ministry of Health — Argentina,Government,https://www.argentina.gob.ar/coronavirus/medidas-gobierno,2020-03-20,
876,Argentina,ARG,,,Americas,Governance and socio-economic measures,Economic measures,f,Plan of investment to protect employment and the economy,Not applicable,2020-03-17,Ministry of Health — Argentina,Government,https://www.argentina.gob.ar/coronavirus/medidas-gobierno,2020-03-20,
877,Argentina,ARG,,,Americas,Public health measures,Strengthening the public health system,f,Construction of 8 temporary hospitals,Not applicable,2020-03-18,Ministry of Health — Argentina,Government,https://www.argentina.gob.ar/coronavirus/medidas-gobierno,2020-03-20,
878,Argentina,ARG,,,Americas,Lockdown,Partial lockdown,f,"Until 31st of March included, travels are restricted excepted for valid reasons and population is forced to quarantine. Limited quarantine exemptions include movement to obtain food and medical care and travel to the international airport for ticketed passengers only. Enforced by the police.",Not applicable,2020-03-19,Ministry of Health — Argentina,Government,https://www.argentina.gob.ar/coronavirus/medidas-gobierno,2020-03-20,
879,Argentina,ARG,,,Americas,Public health measures,Awareness campaigns,f,Campaign for argentinians abroad,Not applicable,2020-02-17,Ministry of Health — Argentina,Government,https://www.argentina.gob.ar/coronavirus/medidas-gobierno,2020-03-20,
2093,Argentina,ARG,,,Americas,Governance and socio-economic measures,Economic measures,f,Price control on basic goods and food for 30 days.,Not available,2020-03-20,Government — Argentina,Government,https://www.argentina.gob.ar/coronavirus/medidas-gobierno,2020-03-24,
